iso3,country,year,energy_ej,energy_growth_pct,gdp_growth_pct,gdp_growth_pct_w,energy_growth_pct_w
SVK,Slovakia,2007,0.743863835523371,-6.15393741186564,10.8186295074903,10.8186295074903,-6.15393741186564
SVK,Slovakia,2008,0.763950963853858,2.70037705440469,5.36337721231945,5.36337721231945,2.70037705440469
SVK,Slovakia,2009,0.692344101495109,-9.37322756915155,-5.50533790972224,-5.50533790972224,-9.37322756915155
SVK,Slovakia,2010,0.739799617789686,6.85432521084481,6.79058159142421,6.79058159142421,6.85432521084481
SVK,Slovakia,2011,0.711688901646994,-3.79977435331457,2.56242473215553,2.56242473215553,-3.79977435331457
SVK,Slovakia,2012,0.683616017049644,-3.94454438342139,1.56917104702703,1.56917104702703,-3.94454438342139
SVK,Slovakia,2013,0.700513318239246,2.47175326033566,0.703323545247292,0.703323545247292,2.47175326033566
SVK,Slovakia,2014,0.652031677775085,-6.92087347975342,2.70795151449481,2.70795151449481,-6.92087347975342
SVK,Slovakia,2015,0.658763784449548,1.03248153485953,5.17687909722138,5.17687909722138,1.03248153485953
SVK,Slovakia,2016,0.665077392186504,0.958402372138889,1.94781841524552,1.94781841524552,0.958402372138889
SVK,Slovakia,2017,0.700540876481682,5.3322342199287,2.874733274537,2.874733274537,5.3322342199287
SVK,Slovakia,2018,0.688664350484032,-1.69533661722885,4.06211981896489,4.06211981896489,-1.69533661722885
SVK,Slovakia,2019,0.665456128772348,-3.37003384818336,2.27589910019386,2.27589910019386,-3.37003384818336
SVK,Slovakia,2020,0.652051448239945,-2.01435976810862,-2.585512417332,-2.585512417332,-2.01435976810862
SVK,Slovakia,2021,0.70280339254532,7.78342636035358,5.65585880655566,5.65585880655566,7.78342636035358
SVK,Slovakia,2022,0.647614327026531,-7.85270334551353,0.544591632136915,0.544591632136915,-7.85270334551353
SVK,Slovakia,2023,0.671878973254934,3.74677415489124,2.11263633215006,2.11263633215006,3.74677415489124
SVN,Slovenia,1991,0.249379796907306,0.177986189667001,-8.90010739121045,-8.90010739121045,0.177986189667001
SVN,Slovenia,1992,0.233082653954625,-6.53506946223804,-5.46369702570954,-5.46369702570954,-6.53506946223804
SVN,Slovenia,1993,0.239770336076617,2.86923201213163,2.84342005538589,2.84342005538589,2.86923201213163
SVN,Slovenia,1994,0.255135107785463,6.40812035394418,5.32748694375735,5.32748694375735,6.40812035394418
SVN,Slovenia,1995,0.267660478129983,4.90930881807605,4.10715882688459,4.10715882688459,4.90930881807605
SVN,Slovenia,1996,0.280872423201799,4.93608364003608,2.91361775262553,2.91361775262553,4.93608364003608
SVN,Slovenia,1997,0.287175495177507,2.2441049583495,5.17133827310523,5.17133827310523,2.2441049583495
SVN,Slovenia,1998,0.28794002905488,0.266225318737656,3.06382595802011,3.06382595802011,0.266225318737656
SVN,Slovenia,1999,0.284749955433654,-1.10789515153464,5.26800700427248,5.26800700427248,-1.10789515153464
SVN,Slovenia,2000,0.282472603023052,-0.799772701327806,3.49791942086088,3.49791942086088,-0.799772701327806
SVN,Slovenia,2001,0.296028068987653,4.79886042735769,2.82868479430456,2.82868479430456,4.79886042735769
SVN,Slovenia,2002,0.29447971645277,-0.523042473701141,3.28258371393917,3.28258371393917,-0.523042473701141
SVN,Slovenia,2003,0.288854438229464,-1.9102430181157,3.19503117236042,3.19503117236042,-1.9102430181157
SVN,Slovenia,2004,0.306515410542488,6.11414261843342,4.54602214352335,4.54602214352335,6.11414261843342
SVN,Slovenia,2005,0.307111109490506,0.194345513318228,3.85412771145688,3.85412771145688,0.194345513318228
SVN,Slovenia,2006,0.308989904806367,0.611764035165541,5.90878130011165,5.90878130011165,0.611764035165541
SVN,Slovenia,2007,0.30736499428167,-0.525878191947826,7.1392312914716,7.1392312914716,-0.525878191947826
SVN,Slovenia,2008,0.337161496107001,9.69417545253224,3.37223866114134,3.37223866114134,9.69417545253224
SVN,Slovenia,2009,0.311081247840775,-7.73523921543785,-7.59058614046395,-7.59058614046395,-7.73523921543785
SVN,Slovenia,2010,0.311640001280466,0.179616561129681,1.11213719306755,1.11213719306755,0.179616561129681
SVN,Slovenia,2011,0.302540323056746,-2.91993267434574,0.655438128379648,0.655438128379648,-2.91993267434574
SVN,Slovenia,2012,0.29397247498855,-2.83196896917086,-2.91553782040468,-2.91553782040468,-2.83196896917086
SVN,Slovenia,2013,0.290802966133924,-1.0781651767735,-0.823776417691779,-0.823776417691779,-1.0781651767735
SVN,Slovenia,2014,0.298299711110303,2.57794653061636,2.76283327639752,2.76283327639752,2.57794653061636
SVN,Slovenia,2015,0.268975814949954,-9.83034681837357,2.39330621338179,2.39330621338179,-9.83034681837357
SVN,Slovenia,2016,0.287489294889383,6.88295337737845,3.0344148666364,3.0344148666364,6.88295337737845
